sale_id,sku,size,sale_date,quantity_sold,retail_price,sale_price,sale_type
S-09707,30-40-000450-0-10,10.5,2024-02-01,1,130.00,130.00,full_price
S-09708,30-40-000450-0-10,10.5,2024-03-24,1,130.00,130.00,full_price
S-09709,30-40-000450-0-10,10.5,2024-04-29,1,130.00,130.00,full_price
S-09710,30-40-000450-0-10,11,2024-02-01,1,130.00,130.00,full_price
S-09711,30-40-000450-0-10,11,2024-03-14,1,130.00,130.00,full_price
S-09712,30-40-000450-0-10,11,2024-05-03,1,130.00,130.00,full_price
S-09713,30-40-000450-0-10,11.5,2024-02-01,1,130.00,130.00,full_price
S-09714,30-40-000450-0-10,12,2024-02-01,1,130.00,130.00,full_price
S-09715,30-40-000451-0-10,8,2024-02-11,1,150.00,150.00,full_price
S-09716,30-40-000451-0-10,9,2024-02-11,1,150.00,150.00,full_price
S-09717,30-40-000451-0-10,9.5,2024-02-11,1,150.00,150.00,full_price
S-09718,30-40-000451-0-10,9.5,2024-04-02,1,150.00,150.00,full_price
S-09719,30-40-000451-0-10,9.5,2024-05-20,1,150.00,150.00,full_price
S-09720,30-40-000451-0-10,10,2024-02-11,1,150.00,150.00,full_price
S-09721,30-40-000451-0-10,10,2024-03-07,1,150.00,150.00,full_price
S-09722,30-40-000451-0-10,10,2024-03-20,1,150.00,150.00,full_price
S-09723,30-40-000451-0-10,10,2024-05-01,1,150.00,150.00,full_price
S-09724,30-40-000451-0-10,10,2024-04-26,1,150.00,150.00,full_price
S-09725,30-40-000451-0-10,10,2024-06-06,1,150.00,127.01,markdown
S-09726,30-40-000451-0-10,10.5,2024-02-11,1,150.00,150.00,full_price
S-09727,30-40-000451-0-10,10.5,2024-03-07,1,150.00,150.00,full_price
S-09728,30-40-000451-0-10,10.5,2024-03-22,1,150.00,150.00,full_price
S-09729,30-40-000451-0-10,10.5,2024-04-09,1,150.00,150.00,full_price
S-09730,30-40-000451-0-10,10.5,2024-06-05,1,150.00,150.00,full_price
S-09731,30-40-000451-0-10,10.5,2024-05-12,1,150.00,118.25,markdown
S-09732,30-40-000451-0-10,11,2024-02-11,1,150.00,150.00,full_price
S-09733,30-40-000451-0-10,11,2024-03-17,1,150.00,150.00,full_price
S-09734,30-40-000451-0-10,11,2024-03-27,1,150.00,150.00,full_price
S-09735,30-40-000451-0-10,11,2024-04-25,1,150.00,150.00,full_price
S-09736,30-40-000451-0-10,11,2024-06-18,1,150.00,111.85,markdown
S-09737,30-40-000451-0-10,11.5,2024-02-11,1,150.00,150.00,full_price
S-09738,30-40-000451-0-10,11.5,2024-04-07,1,150.00,150.00,full_price
S-09739,30-40-000451-0-10,12,2024-02-11,1,150.00,150.00,full_price
S-09740,30-40-000451-0-10,13,2024-02-11,1,150.00,150.00,full_price
S-09741,30-25-000453-0-10,9.5,2024-02-16,1,140.00,140.00,full_price
S-09742,30-25-000453-0-10,10,2024-02-16,1,140.00,140.00,full_price
S-09743,30-25-000453-0-10,10.5,2024-02-16,1,140.00,140.00,full_price
S-09744,30-25-000453-0-10,11,2024-02-16,1,140.00,140.00,full_price
S-09745,30-25-000453-0-10,11.5,2024-02-16,1,140.00,140.00,full_price
S-09746,30-25-000453-0-10,15,2024-02-16,1,140.00,140.00,full_price
S-09747,30-20-000454-0-10,8.5,2024-02-09,1,185.00,185.00,full_price
S-09748,30-20-000454-0-10,9,2024-02-09,1,185.00,185.00,full_price
S-09749,30-20-000454-0-10,9.5,2024-02-09,1,185.00,185.00,full_price
S-09750,30-20-000454-0-10,10,2024-02-09,1,185.00,185.00,full_price
S-09751,30-20-000454-0-10,10,2024-04-06,1,185.00,130.36,markdown
S-09752,30-20-000454-0-10,10.5,2024-02-09,1,185.00,185.00,full_price
S-09753,30-20-000454-0-10,10.5,2024-04-27,1,185.00,132.84,markdown
S-09754,30-20-000454-0-10,11,2024-02-09,1,185.00,185.00,full_price
S-09755,30-20-000454-0-10,11.5,2024-02-09,1,185.00,185.00,full_price
S-09756,30-20-000454-0-10,12,2024-02-09,1,185.00,185.00,full_price
S-09757,30-30-000455-0-10,8,2024-02-27,1,65.00,65.00,full_price
S-09758,30-30-000455-0-10,9,2024-02-27,1,65.00,65.00,full_price
S-09759,30-30-000455-0-10,9.5,2024-02-27,1,65.00,65.00,full_price
S-09760,30-30-000455-0-10,9.5,2024-04-30,1,65.00,65.00,full_price
S-09761,30-30-000455-0-10,10,2024-02-27,1,65.00,65.00,full_price
S-09762,30-30-000455-0-10,10,2024-04-11,1,65.00,65.00,full_price
S-09763,30-30-000455-0-10,10,2024-05-11,1,65.00,65.00,full_price
S-09764,30-30-000455-0-10,10,2024-05-24,1,65.00,50.25,markdown
S-09765,30-30-000455-0-10,10.5,2024-02-27,1,65.00,65.00,full_price
S-09766,30-30-000455-0-10,10.5,2024-04-01,1,65.00,65.00,full_price
S-09767,30-30-000455-0-10,10.5,2024-04-29,1,65.00,65.00,full_price
S-09768,30-30-000455-0-10,10.5,2024-05-22,1,65.00,50.83,markdown
S-09769,30-30-000455-0-10,11,2024-02-27,1,65.00,65.00,full_price
S-09770,30-30-000455-0-10,11,2024-05-20,1,65.00,65.00,full_price
S-09771,30-30-000455-0-10,11.5,2024-02-27,1,65.00,65.00,full_price
S-09772,30-30-000455-0-10,11.5,2024-05-10,1,65.00,65.00,full_price
S-09773,30-30-000455-0-10,12,2024-02-27,1,65.00,65.00,full_price
S-09774,30-30-000455-0-10,15,2024-02-27,1,65.00,65.00,full_price
S-09775,30-30-000456-0-10,9,2024-03-31,1,170.00,170.00,full_price
S-09776,30-30-000456-0-10,10,2024-03-31,1,170.00,170.00,full_price
S-09777,30-30-000456-0-10,10.5,2024-03-31,1,170.00,170.00,full_price
S-09778,30-30-000456-0-10,11,2024-03-31,1,170.00,170.00,full_price
S-09779,30-30-000456-0-10,11.5,2024-03-31,1,170.00,170.00,full_price
S-09780,30-30-000456-0-10,12,2024-03-31,1,170.00,170.00,full_price
S-09781,30-25-000457-0-10,7.5,2024-01-06,1,120.00,120.00,full_price
S-09782,30-25-000457-0-10,8,2024-01-06,1,120.00,120.00,full_price
S-09783,30-25-000457-0-10,8.5,2024-01-06,1,120.00,120.00,full_price
S-09784,30-25-000457-0-10,8.5,2024-03-27,1,120.00,120.00,full_price
S-09785,30-25-000457-0-10,9,2024-01-06,1,120.00,120.00,full_price
S-09786,30-25-000457-0-10,9,2024-02-05,1,120.00,120.00,full_price
S-09787,30-25-000457-0-10,9,2024-04-01,1,120.00,120.00,full_price
S-09788,30-25-000457-0-10,9,2024-04-25,1,120.00,120.00,full_price
S-09789,30-25-000457-0-10,9.5,2024-01-06,1,120.00,120.00,full_price
S-09790,30-25-000457-0-10,9.5,2024-02-05,1,120.00,120.00,full_price
S-09791,30-25-000457-0-10,9.5,2024-03-05,1,120.00,120.00,full_price
S-09792,30-25-000457-0-10,9.5,2024-03-20,1,120.00,120.00,full_price
S-09793,30-25-000457-0-10,9.5,2024-04-02,1,120.00,120.00,full_price
S-09794,30-25-000457-0-10,10,2024-01-06,1,120.00,120.00,full_price
S-09795,30-25-000457-0-10,10,2024-01-21,1,120.00,120.00,full_price
S-09796,30-25-000457-0-10,10,2024-02-02,1,120.00,120.00,full_price
S-09797,30-25-000457-0-10,10,2024-02-15,1,120.00,120.00,full_price
S-09798,30-25-000457-0-10,10,2024-03-16,1,120.00,120.00,full_price
S-09799,30-25-000457-0-10,10,2024-03-09,1,120.00,120.00,full_price
S-09800,30-25-000457-0-10,10,2024-04-16,1,120.00,120.00,full_price
S-09801,30-25-000457-0-10,10,2024-04-24,1,120.00,120.00,full_price
S-09802,30-25-000457-0-10,10,2024-04-07,1,120.00,120.00,full_price
S-09803,30-25-000457-0-10,10,2024-05-03,1,120.00,120.00,full_price
S-09804,30-25-000457-0-10,10.5,2024-01-06,1,120.00,120.00,full_price
S-09805,30-25-000457-0-10,10.5,2024-01-17,1,120.00,120.00,full_price
S-09806,30-25-000457-0-10,10.5,2024-02-02,1,120.00,120.00,full_price
S-09807,30-25-000457-0-10,10.5,2024-02-22,1,120.00,120.00,full_price
S-09808,30-25-000457-0-10,10.5,2024-03-02,1,120.00,120.00,full_price
S-09809,30-25-000457-0-10,10.5,2024-03-06,1,120.00,120.00,full_price
S-09810,30-25-000457-0-10,10.5,2024-04-07,1,120.00,120.00,full_price
S-09811,30-25-000457-0-10,10.5,2024-04-26,1,120.00,120.00,full_price
S-09812,30-25-000457-0-10,10.5,2024-05-28,1,120.00,120.00,full_price
S-09813,30-25-000457-0-10,10.5,2024-05-08,1,120.00,120.00,full_price
S-09814,30-25-000457-0-10,11,2024-01-06,1,120.00,120.00,full_price
S-09815,30-25-000457-0-10,11,2024-01-22,1,120.00,120.00,full_price
S-09816,30-25-000457-0-10,11,2024-02-09,1,120.00,120.00,full_price
S-09817,30-25-000457-0-10,11,2024-03-02,1,120.00,120.00,full_price
S-09818,30-25-000457-0-10,11,2024-04-03,1,120.00,120.00,full_price
S-09819,30-25-000457-0-10,11,2024-03-30,1,120.00,120.00,full_price
S-09820,30-25-000457-0-10,11,2024-04-05,1,120.00,120.00,full_price
S-09821,30-25-000457-0-10,11,2024-04-28,1,120.00,120.00,full_price
S-09822,30-25-000457-0-10,11.5,2024-01-06,1,120.00,120.00,full_price
S-09823,30-25-000457-0-10,11.5,2024-02-14,1,120.00,120.00,full_price
S-09824,30-25-000457-0-10,11.5,2024-03-09,1,120.00,120.00,full_price
S-09825,30-25-000457-0-10,11.5,2024-04-12,1,120.00,120.00,full_price
S-09826,30-25-000457-0-10,12,2024-01-06,1,120.00,120.00,full_price
S-09827,30-25-000457-0-10,12,2024-02-04,1,120.00,120.00,full_price
S-09828,30-25-000457-0-10,12,2024-03-09,1,120.00,120.00,full_price
S-09829,30-25-000457-0-10,12,2024-04-23,1,120.00,120.00,full_price
S-09830,30-25-000457-0-10,13,2024-01-06,1,120.00,120.00,full_price
S-09831,30-25-000457-0-10,13,2024-03-27,1,120.00,120.00,full_price
S-09832,30-25-000457-0-10,14,2024-01-06,1,120.00,120.00,full_price
S-09833,30-25-000457-0-10,15,2024-01-06,1,120.00,120.00,full_price
S-09834,30-20-000458-0-10,8,2024-02-16,1,105.00,105.00,full_price
S-09835,30-20-000458-0-10,8.5,2024-02-16,1,105.00,105.00,full_price
S-09836,30-20-000458-0-10,9,2024-02-16,1,105.00,105.00,full_price
S-09837,30-20-000458-0-10,9,2024-04-22,1,105.00,105.00,full_price
S-09838,30-20-000458-0-10,9.5,2024-02-16,1,105.00,105.00,full_price
S-09839,30-20-000458-0-10,9.5,2024-04-03,1,105.00,105.00,full_price
S-09840,30-20-000458-0-10,9.5,2024-06-02,1,105.00,105.00,full_price
S-09841,30-20-000458-0-10,10,2024-02-16,1,105.00,105.00,full_price
S-09842,30-20-000458-0-10,10,2024-03-13,1,105.00,105.00,full_price
S-09843,30-20-000458-0-10,10,2024-04-04,1,105.00,105.00,full_price
S-09844,30-20-000458-0-10,10,2024-05-09,1,105.00,105.00,full_price
S-09845,30-20-000458-0-10,10,2024-06-23,1,105.00,77.52,markdown
S-09846,30-20-000458-0-10,10.5,2024-02-16,1,105.00,105.00,full_price
S-09847,30-20-000458-0-10,10.5,2024-03-14,1,105.00,105.00,full_price
S-09848,30-20-000458-0-10,10.5,2024-04-15,1,105.00,105.00,full_price
S-09849,30-20-000458-0-10,10.5,2024-05-06,1,105.00,105.00,full_price
S-09850,30-20-000458-0-10,10.5,2024-05-15,1,105.00,77.66,markdown
S-09851,30-20-000458-0-10,11,2024-02-16,1,105.00,105.00,full_price
S-09852,30-20-000458-0-10,11,2024-03-16,1,105.00,105.00,full_price
S-09853,30-20-000458-0-10,11,2024-04-06,1,105.00,105.00,full_price
S-09854,30-20-000458-0-10,11,2024-06-01,1,105.00,105.00,full_price
S-09855,30-20-000458-0-10,11,2024-06-03,1,105.00,83.91,markdown
S-09856,30-20-000458-0-10,11.5,2024-02-16,1,105.00,105.00,full_price
S-09857,30-20-000458-0-10,11.5,2024-05-09,1,105.00,105.00,full_price
S-09858,30-20-000458-0-10,12,2024-02-16,1,105.00,105.00,full_price
S-09859,30-20-000458-0-10,12,2024-04-13,1,105.00,105.00,full_price
S-09860,30-20-000458-0-10,13,2024-02-16,1,105.00,105.00,full_price
S-09861,30-50-000459-0-10,8.5,2024-03-31,1,140.00,140.00,full_price
S-09862,30-50-000459-0-10,9.5,2024-03-31,1,140.00,140.00,full_price
S-09863,30-50-000459-0-10,10,2024-03-31,1,140.00,140.00,full_price
S-09864,30-50-000459-0-10,10,2024-05-30,1,140.00,101.29,markdown
S-09865,30-50-000459-0-10,10.5,2024-03-31,1,140.00,140.00,full_price
S-09866,30-50-000459-0-10,10.5,2024-06-24,1,140.00,99.98,markdown
S-09867,30-50-000459-0-10,11,2024-03-31,1,140.00,140.00,full_price
S-09868,30-50-000459-0-10,11,2024-06-03,1,140.00,99.91,markdown
S-09869,30-50-000459-0-10,11.5,2024-03-31,1,140.00,140.00,full_price
S-09870,30-50-000459-0-10,12,2024-03-31,1,140.00,140.00,full_price
S-09871,30-50-000459-0-10,14,2024-03-31,1,140.00,140.00,full_price
S-09872,30-25-000460-0-10,10,2024-04-18,1,85.00,68.38,markdown
S-09873,30-25-000460-0-10,10.5,2024-04-18,1,85.00,72.12,markdown
S-09874,30-40-000461-0-10,9.5,2024-02-27,1,100.00,82.89,markdown
S-09875,30-40-000461-0-10,10,2024-02-27,1,100.00,73.31,markdown
S-09876,30-40-000461-0-10,10.5,2024-02-27,1,100.00,73.16,markdown
S-09877,30-40-000461-0-10,11,2024-02-27,1,100.00,82.42,markdown
S-09878,30-40-000461-0-10,11.5,2024-02-27,1,100.00,77.54,markdown
S-09879,30-20-000462-0-10,9,2024-03-05,1,190.00,190.00,full_price
S-09880,30-20-000462-0-10,9,2024-04-29,1,190.00,161.23,markdown
S-09881,30-20-000462-0-10,9.5,2024-03-05,1,190.00,190.00,full_price
S-09882,30-20-000462-0-10,10,2024-03-05,1,190.00,190.00,full_price
S-09883,30-20-000462-0-10,10,2024-05-29,1,190.00,138.83,markdown
S-09884,30-20-000462-0-10,10.5,2024-03-05,1,190.00,190.00,full_price
S-09885,30-20-000462-0-10,10.5,2024-05-24,1,190.00,148.49,markdown
S-09886,30-20-000462-0-10,11,2024-03-05,1,190.00,190.00,full_price
S-09887,30-20-000462-0-10,11,2024-05-22,1,190.00,133.75,markdown
S-09888,30-20-000462-0-10,11.5,2024-03-05,1,190.00,190.00,full_price
S-09889,30-20-000462-0-10,11.5,2024-05-05,1,190.00,148.58,markdown
S-09890,30-20-000462-0-10,12,2024-03-05,1,190.00,190.00,full_price
S-09891,30-20-000463-0-10,8,2024-02-11,1,200.00,200.00,full_price
S-09892,30-20-000463-0-10,8.5,2024-02-11,1,200.00,200.00,full_price
S-09893,30-20-000463-0-10,9,2024-02-11,1,200.00,200.00,full_price
S-09894,30-20-000463-0-10,9,2024-04-28,1,200.00,200.00,full_price
S-09895,30-20-000463-0-10,9.5,2024-02-11,1,200.00,200.00,full_price
S-09896,30-20-000463-0-10,9.5,2024-03-24,1,200.00,200.00,full_price
S-09897,30-20-000463-0-10,9.5,2024-05-29,1,200.00,200.00,full_price
S-09898,30-20-000463-0-10,10,2024-02-11,1,200.00,200.00,full_price
S-09899,30-20-000463-0-10,10,2024-03-15,1,200.00,200.00,full_price
S-09900,30-20-000463-0-10,10,2024-04-12,1,200.00,200.00,full_price
S-09901,30-20-000463-0-10,10,2024-04-24,1,200.00,200.00,full_price
S-09902,30-20-000463-0-10,10,2024-06-09,1,200.00,150.02,markdown
S-09903,30-20-000463-0-10,10.5,2024-02-11,1,200.00,200.00,full_price
S-09904,30-20-000463-0-10,10.5,2024-03-08,1,200.00,200.00,full_price
S-09905,30-20-000463-0-10,10.5,2024-04-09,1,200.00,200.00,full_price
S-09906,30-20-000463-0-10,10.5,2024-04-18,1,200.00,200.00,full_price
S-09907,30-20-000463-0-10,10.5,2024-06-21,1,200.00,146.21,markdown
S-09908,30-20-000463-0-10,11,2024-02-11,1,200.00,200.00,full_price
S-09909,30-20-000463-0-10,11,2024-03-23,1,200.00,200.00,full_price
S-09910,30-20-000463-0-10,11,2024-04-06,1,200.00,200.00,full_price
S-09911,30-20-000463-0-10,11,2024-06-04,1,200.00,145.83,markdown
S-09912,30-20-000463-0-10,11.5,2024-02-11,1,200.00,200.00,full_price
S-09913,30-20-000463-0-10,11.5,2024-04-09,1,200.00,200.00,full_price
S-09914,30-20-000463-0-10,12,2024-02-11,1,200.00,200.00,full_price
S-09915,30-20-000463-0-10,12,2024-04-18,1,200.00,200.00,full_price
S-09916,30-20-000463-0-10,13,2024-02-11,1,200.00,200.00,full_price
S-09917,30-30-000464-0-10,8,2024-01-31,1,75.00,75.00,full_price
S-09918,30-30-000464-0-10,8.5,2024-01-31,1,75.00,75.00,full_price
S-09919,30-30-000464-0-10,8.5,2024-04-17,1,75.00,75.00,full_price
S-09920,30-30-000464-0-10,9,2024-01-31,1,75.00,75.00,full_price
S-09921,30-30-000464-0-10,9,2024-03-14,1,75.00,75.00,full_price
S-09922,30-30-000464-0-10,9,2024-03-27,1,75.00,75.00,full_price
S-09923,30-30-000464-0-10,9,2024-04-26,1,75.00,75.00,full_price
S-09924,30-30-000464-0-10,9.5,2024-01-31,1,75.00,75.00,full_price
S-09925,30-30-000464-0-10,9.5,2024-02-20,1,75.00,75.00,full_price
S-09926,30-30-000464-0-10,9.5,2024-03-19,1,75.00,75.00,full_price
S-09927,30-30-000464-0-10,9.5,2024-04-15,1,75.00,75.00,full_price
S-09928,30-30-000464-0-10,9.5,2024-04-26,1,75.00,75.00,full_price
S-09929,30-30-000464-0-10,9.5,2024-05-12,1,75.00,75.00,full_price
S-09930,30-30-000464-0-10,10,2024-01-31,1,75.00,75.00,full_price
S-09931,30-30-000464-0-10,10,2024-02-14,1,75.00,75.00,full_price
S-09932,30-30-000464-0-10,10,2024-02-27,1,75.00,75.00,full_price
S-09933,30-30-000464-0-10,10,2024-03-12,1,75.00,75.00,full_price
S-09934,30-30-000464-0-10,10,2024-03-12,1,75.00,75.00,full_price
S-09935,30-30-000464-0-10,10,2024-03-30,1,75.00,75.00,full_price
S-09936,30-30-000464-0-10,10,2024-04-12,1,75.00,75.00,full_price
S-09937,30-30-000464-0-10,10,2024-05-14,1,75.00,75.00,full_price
S-09938,30-30-000464-0-10,10,2024-05-20,1,75.00,75.00,full_price
S-09939,30-30-000464-0-10,10,2024-05-03,1,75.00,75.00,full_price
S-09940,30-30-000464-0-10,10,2024-05-25,1,75.00,75.00,full_price
S-09941,30-30-000464-0-10,10.5,2024-01-31,1,75.00,75.00,full_price
S-09942,30-30-000464-0-10,10.5,2024-02-13,1,75.00,75.00,full_price
S-09943,30-30-000464-0-10,10.5,2024-02-28,1,75.00,75.00,full_price
S-09944,30-30-000464-0-10,10.5,2024-03-09,1,75.00,75.00,full_price
S-09945,30-30-000464-0-10,10.5,2024-04-01,1,75.00,75.00,full_price
S-09946,30-30-000464-0-10,10.5,2024-03-23,1,75.00,75.00,full_price
S-09947,30-30-000464-0-10,10.5,2024-04-28,1,75.00,75.00,full_price
S-09948,30-30-000464-0-10,10.5,2024-04-17,1,75.00,75.00,full_price
S-09949,30-30-000464-0-10,10.5,2024-05-09,1,75.00,75.00,full_price
S-09950,30-30-000464-0-10,10.5,2024-06-06,1,75.00,75.00,full_price
S-09951,30-30-000464-0-10,10.5,2024-06-16,1,75.00,75.00,full_price
S-09952,30-30-000464-0-10,11,2024-01-31,1,75.00,75.00,full_price
S-09953,30-30-000464-0-10,11,2024-02-16,1,75.00,75.00,full_price
S-09954,30-30-000464-0-10,11,2024-02-29,1,75.00,75.00,full_price
S-09955,30-30-000464-0-10,11,2024-03-24,1,75.00,75.00,full_price
S-09956,30-30-000464-0-10,11,2024-04-09,1,75.00,75.00,full_price
S-09957,30-30-000464-0-10,11,2024-04-10,1,75.00,75.00,full_price
S-09958,30-30-000464-0-10,11,2024-05-02,1,75.00,75.00,full_price
S-09959,30-30-000464-0-10,11,2024-05-01,1,75.00,75.00,full_price
S-09960,30-30-000464-0-10,11,2024-06-30,1,75.00,75.00,full_price
S-09961,30-30-000464-0-10,11.5,2024-01-31,1,75.00,75.00,full_price
S-09962,30-30-000464-0-10,11.5,2024-03-02,1,75.00,75.00,full_price
S-09963,30-30-000464-0-10,11.5,2024-04-09,1,75.00,75.00,full_price
S-09964,30-30-000464-0-10,11.5,2024-04-05,1,75.00,75.00,full_price
S-09965,30-30-000464-0-10,11.5,2024-05-30,1,75.00,75.00,full_price
S-09966,30-30-000464-0-10,12,2024-01-31,1,75.00,75.00,full_price
S-09967,30-30-000464-0-10,12,2024-03-05,1,75.00,75.00,full_price
S-09968,30-30-000464-0-10,12,2024-03-27,1,75.00,75.00,full_price
S-09969,30-30-000464-0-10,12,2024-05-20,1,75.00,75.00,full_price
S-09970,30-30-000464-0-10,13,2024-01-31,1,75.00,75.00,full_price
S-09971,30-30-000464-0-10,13,2024-04-08,1,75.00,75.00,full_price
S-09972,30-30-000464-0-10,14,2024-01-31,1,75.00,75.00,full_price
S-09973,30-30-000464-0-10,15,2024-01-31,1,75.00,75.00,full_price
S-09974,30-30-000465-0-10,8,2024-01-23,1,130.00,130.00,full_price
S-09975,30-30-000465-0-10,8.5,2024-01-23,1,130.00,130.00,full_price
S-09976,30-30-000465-0-10,8.5,2024-04-15,1,130.00,130.00,full_price
S-09977,30-30-000465-0-10,9,2024-01-23,1,130.00,130.00,full_price
S-09978,30-30-000465-0-10,9,2024-02-28,1,130.00,130.00,full_price
S-09979,30-30-000465-0-10,9,2024-04-14,1,130.00,130.00,full_price
S-09980,30-30-000465-0-10,9,2024-05-17,1,130.00,130.00,full_price
S-09981,30-30-000465-0-10,9.5,2024-01-23,1,130.00,130.00,full_price
S-09982,30-30-000465-0-10,9.5,2024-02-16,1,130.00,130.00,full_price
S-09983,30-30-000465-0-10,9.5,2024-03-14,1,130.00,130.00,full_price
S-09984,30-30-000465-0-10,9.5,2024-03-25,1,130.00,130.00,full_price
S-09985,30-30-000465-0-10,9.5,2024-04-14,1,130.00,130.00,full_price
S-09986,30-30-000465-0-10,9.5,2024-05-22,1,130.00,130.00,full_price
S-09987,30-30-000465-0-10,10,2024-01-23,1,130.00,130.00,full_price
S-09988,30-30-000465-0-10,10,2024-02-04,1,130.00,130.00,full_price
S-09989,30-30-000465-0-10,10,2024-02-12,1,130.00,130.00,full_price
S-09990,30-30-000465-0-10,10,2024-03-09,1,130.00,130.00,full_price
S-09991,30-30-000465-0-10,10,2024-03-20,1,130.00,130.00,full_price
S-09992,30-30-000465-0-10,10,2024-04-05,1,130.00,130.00,full_price
S-09993,30-30-000465-0-10,10,2024-03-25,1,130.00,130.00,full_price
S-09994,30-30-000465-0-10,10,2024-05-03,1,130.00,130.00,full_price
S-09995,30-30-000465-0-10,10,2024-04-18,1,130.00,130.00,full_price
S-09996,30-30-000465-0-10,10,2024-06-17,1,130.00,130.00,full_price
S-09997,30-30-000465-0-10,10,2024-06-21,1,130.00,130.00,full_price
S-09998,30-30-000465-0-10,10.5,2024-01-23,1,130.00,130.00,full_price
S-09999,30-30-000465-0-10,10.5,2024-02-05,1,130.00,130.00,full_price
S-10000,30-30-000465-0-10,10.5,2024-02-21,1,130.00,130.00,full_price
S-10001,30-30-000465-0-10,10.5,2024-03-06,1,130.00,130.00,full_price
S-10002,30-30-000465-0-10,10.5,2024-03-10,1,130.00,130.00,full_price
S-10003,30-30-000465-0-10,10.5,2024-03-14,1,130.00,130.00,full_price
S-10004,30-30-000465-0-10,10.5,2024-04-25,1,130.00,130.00,full_price
S-10005,30-30-000465-0-10,10.5,2024-05-10,1,130.00,130.00,full_price
S-10006,30-30-000465-0-10,10.5,2024-04-13,1,130.00,130.00,full_price
S-10007,30-30-000465-0-10,10.5,2024-04-23,1,130.00,130.00,full_price
S-10008,30-30-000465-0-10,10.5,2024-06-22,1,130.00,130.00,full_price
S-10009,30-30-000465-0-10,11,2024-01-23,1,130.00,130.00,full_price
S-10010,30-30-000465-0-10,11,2024-02-07,1,130.00,130.00,full_price
S-10011,30-30-000465-0-10,11,2024-02-19,1,130.00,130.00,full_price
S-10012,30-30-000465-0-10,11,2024-03-17,1,130.00,130.00,full_price
S-10013,30-30-000465-0-10,11,2024-04-09,1,130.00,130.00,full_price
S-10014,30-30-000465-0-10,11,2024-04-10,1,130.00,130.00,full_price
S-10015,30-30-000465-0-10,11,2024-05-07,1,130.00,130.00,full_price
S-10016,30-30-000465-0-10,11,2024-05-05,1,130.00,130.00,full_price
S-10017,30-30-000465-0-10,11,2024-05-05,1,130.00,130.00,full_price
S-10018,30-30-000465-0-10,11.5,2024-01-23,1,130.00,130.00,full_price
S-10019,30-30-000465-0-10,11.5,2024-02-14,1,130.00,130.00,full_price
S-10020,30-30-000465-0-10,11.5,2024-03-06,1,130.00,130.00,full_price
S-10021,30-30-000465-0-10,11.5,2024-04-23,1,130.00,130.00,full_price
S-10022,30-30-000465-0-10,11.5,2024-05-08,1,130.00,130.00,full_price
S-10023,30-30-000465-0-10,12,2024-01-23,1,130.00,130.00,full_price
S-10024,30-30-000465-0-10,12,2024-02-26,1,130.00,130.00,full_price
S-10025,30-30-000465-0-10,12,2024-03-18,1,130.00,130.00,full_price
S-10026,30-30-000465-0-10,12,2024-06-03,1,130.00,130.00,full_price
S-10027,30-30-000465-0-10,13,2024-01-23,1,130.00,130.00,full_price
S-10028,30-30-000465-0-10,13,2024-04-22,1,130.00,130.00,full_price
S-10029,30-30-000465-0-10,14,2024-01-23,1,130.00,130.00,full_price
S-10030,30-30-000466-0-10,8,2024-02-11,1,140.00,140.00,full_price
S-10031,30-30-000466-0-10,8.5,2024-02-11,1,140.00,140.00,full_price
S-10032,30-30-000466-0-10,10,2024-02-11,1,140.00,140.00,full_price
S-10033,30-30-000466-0-10,10,2024-04-20,1,140.00,107.07,markdown
S-10034,30-30-000466-0-10,10.5,2024-02-11,1,140.00,140.00,full_price
S-10035,30-30-000466-0-10,10.5,2024-04-21,1,140.00,107.09,markdown
S-10036,30-30-000466-0-10,11,2024-02-11,1,140.00,140.00,full_price
S-10037,30-30-000466-0-10,12,2024-02-11,1,140.00,140.00,full_price
S-10038,30-20-000468-0-10,8,2024-02-10,1,200.00,200.00,full_price
S-10039,30-20-000468-0-10,8.5,2024-02-10,1,200.00,200.00,full_price
S-10040,30-20-000468-0-10,9,2024-02-10,1,200.00,200.00,full_price
S-10041,30-20-000468-0-10,9,2024-04-04,1,200.00,200.00,full_price
S-10042,30-20-000468-0-10,9.5,2024-02-10,1,200.00,200.00,full_price
S-10043,30-20-000468-0-10,9.5,2024-04-06,1,200.00,200.00,full_price
S-10044,30-20-000468-0-10,9.5,2024-05-12,1,200.00,200.00,full_price
S-10045,30-20-000468-0-10,10,2024-02-10,1,200.00,200.00,full_price
S-10046,30-20-000468-0-10,10,2024-03-04,1,200.00,200.00,full_price
S-10047,30-20-000468-0-10,10,2024-04-05,1,200.00,200.00,full_price
S-10048,30-20-000468-0-10,10,2024-04-23,1,200.00,200.00,full_price
S-10049,30-20-000468-0-10,10,2024-05-31,1,200.00,200.00,full_price
S-10050,30-20-000468-0-10,10,2024-06-05,1,200.00,161.69,markdown
S-10051,30-20-000468-0-10,10.5,2024-02-10,1,200.00,200.00,full_price
S-10052,30-20-000468-0-10,10.5,2024-03-08,1,200.00,200.00,full_price
S-10053,30-20-000468-0-10,10.5,2024-04-09,1,200.00,200.00,full_price
S-10054,30-20-000468-0-10,10.5,2024-04-09,1,200.00,200.00,full_price
S-10055,30-20-000468-0-10,10.5,2024-05-14,1,200.00,200.00,full_price
S-10056,30-20-000468-0-10,10.5,2024-05-16,1,200.00,145.96,markdown
